timestamp_ms,utc,open,high,low,close,volume_btc,volume_quote,confirmed
1680998400000,2023-04-09T00:00:00+00:00,27940.1,28529.9,27790,28318.9,4326.46994885,121588759.12498305,1
1681084800000,2023-04-10T00:00:00+00:00,28318.9,29843.3,28166.6,29635.9,11514.57183961,333917727.520374152,1
1681171200000,2023-04-11T00:00:00+00:00,29635.9,30568.9,29590,30199.1,12490.53349699,375969245.684439103,1
1681257600000,2023-04-12T00:00:00+00:00,30199.1,30484.3,29637.1,29887.4,10444.40222686,313625397.567203335,1
1681344000000,2023-04-13T00:00:00+00:00,29891.6,30595.3,29857.2,30380.6,7230.75405671,218706691.396389667,1
1681430400000,2023-04-14T00:00:00+00:00,30380.6,31043.4,29970,30467.6,13077.41525127,400199331.612578908,1
1681516800000,2023-04-15T00:00:00+00:00,30467.7,30597.7,30205.4,30294.1,2785.45569584,84581556.111281512,1
1681603200000,2023-04-16T00:00:00+00:00,30293,30556.8,30118.8,30308.5,3676.76031853,111434484.30577457,1
1681689600000,2023-04-17T00:00:00+00:00,30301.6,30315.8,29233.2,29427.8,8641.67002343,256433323.192633956,1
1681776000000,2023-04-18T00:00:00+00:00,29427.8,30492.4,29097.6,30380.2,8729.49508948,261719753.400286726,1
1681862400000,2023-04-19T00:00:00+00:00,30380.8,30414.2,28555,28804.3,18555.25486504,543286196.836366465,1
1681948800000,2023-04-20T00:00:00+00:00,28803.6,29088.8,27999.5,28245.5,12816.73528556,366453184.794890749,1
1682035200000,2023-04-21T00:00:00+00:00,28246,28372,27122.9,27260.4,13928.74822691,387152445.923204338,1
1682121600000,2023-04-22T00:00:00+00:00,27260.7,27883.9,27142.8,27811.4,5444.14420839,149547615.225216462,1
1682208000000,2023-04-23T00:00:00+00:00,27811.4,27814.2,27300,27588.2,4475.02488772,123315838.878991729,1
1682294400000,2023-04-24T00:00:00+00:00,27588.2,27999.7,26902.6,27508.1,9883.52969617,271312465.918681278,1
1682380800000,2023-04-25T00:00:00+00:00,27508.2,28387.9,27161.6,28296.5,8467.26299125,233593478.829377952,1
1682467200000,2023-04-26T00:00:00+00:00,28298.6,30040.1,27219.6,28412.8,29208.71355316,837930726.929344891,1
1682553600000,2023-04-27T00:00:00+00:00,28412.9,29898.6,28379,29473.3,17756.91762292,518030607.775890379,1
1682640000000,2023-04-28T00:00:00+00:00,29474.5,29593.4,28889.2,29310.1,8103.08078871,237265008.646431617,1
1682726400000,2023-04-29T00:00:00+00:00,29310.2,29445,29031.5,29228.9,3083.99065361,90302101.780540118,1
1682812800000,2023-04-30T00:00:00+00:00,29229,29966.4,29091,29239.8,6702.99542764,197719887.842558673,1
1682899200000,2023-05-01T00:00:00+00:00,29235.8,29337.3,27662.3,28073.1,14426.24079771,409845206.9485226,1
1682985600000,2023-05-02T00:00:00+00:00,28073.1,28886.3,27870.3,28666,9042.5637109,256323029.214103086,1
1683072000000,2023-05-03T00:00:00+00:00,28666.5,29284.2,28107.2,29033.8,11294.73365787,322810510.985743423,1
1683158400000,2023-05-04T00:00:00+00:00,29033,29380,28668.9,28842,5802.08937859,168183711.375263552,1
1683244800000,2023-05-05T00:00:00+00:00,28844.1,29690.2,28732,29507.8,10734.43030559,314108707.277618341,1
1683331200000,2023-05-06T00:00:00+00:00,29507.9,29844,28338.2,28848.4,8674.56259565,251723166.444900835,1
1683417600000,2023-05-07T00:00:00+00:00,28850,29150,28390,28425.2,5567.43057364,160589815.369031305,1
1683504000000,2023-05-08T00:00:00+00:00,28429.5,28628.4,27239.9,27666.1,14083.23859454,392863804.686988746,1
1683590400000,2023-05-09T00:00:00+00:00,27666.2,27817,27350,27629,6553.18886011,180797216.366021935,1
1683676800000,2023-05-10T00:00:00+00:00,27628.3,28318.9,26700,27598.8,17489.63961718,482711650.409068586,1
1683763200000,2023-05-11T00:00:00+00:00,27598.8,27629.1,26701.5,26968,10914.19077163,297403872.481168631,1
1683849600000,2023-05-12T00:00:00+00:00,26969.9,27092,25791.7,26794,13604.01358192,359258088.020106484,1
1683936000000,2023-05-13T00:00:00+00:00,26794,27052.4,26689.6,26770.9,4093.08166898,109854582.598076103,1
1684022400000,2023-05-14T00:00:00+00:00,26772.6,27199,26554.7,26915.7,4156.81388726,111819106.684136435,1
1684108800000,2023-05-15T00:00:00+00:00,26914.8,27665.1,26722.7,27164.6,8602.69863816,234796578.961708829,1
1684195200000,2023-05-16T00:00:00+00:00,27160.8,27302.9,26850.3,27034,7301.20960821,197565512.643209422,1
1684281600000,2023-05-17T00:00:00+00:00,27033.4,27548.3,26536.8,27405.3,9601.59107765,258974842.709485339,1
1684368000000,2023-05-18T00:00:00+00:00,27405.3,27482.8,26361.3,26818.6,8415.76584212,227401038.770438139,1
1684454400000,2023-05-19T00:00:00+00:00,26818.6,27197.1,26616,26885.3,5049.21063922,135753874.524117474,1
1684540800000,2023-05-20T00:00:00+00:00,26884.9,27150.1,26829.5,27104.6,2315.9284607,62468492.990172352,1
1684627200000,2023-05-21T00:00:00+00:00,27104.6,27285,26654.8,26745.6,4405.64699144,118778195.732109154,1
1684713600000,2023-05-22T00:00:00+00:00,26745.6,27112.6,26537,26847.6,5951.39015994,159610320.28158167,1
1684800000000,2023-05-23T00:00:00+00:00,26847.7,27500,26797.3,27225.4,9529.84103366,259854078.737156266,1
1684886400000,2023-05-24T00:00:00+00:00,27225.4,27225.4,26077.7,26327.8,13733.36837028,363862088.592487527,1
1684972800000,2023-05-25T00:00:00+00:00,26326.9,26636.9,25868,26472.8,8042.5510753,211254306.4881296,1
1685059200000,2023-05-26T00:00:00+00:00,26472.7,26939.9,26333.3,26704.3,6043.83560353,160819131.806147533,1
1685145600000,2023-05-27T00:00:00+00:00,26704.3,26888,26551.4,26855.4,2484.98768617,66401996.918348129,1
1685232000000,2023-05-28T00:00:00+00:00,26855.4,28277.7,26762.9,28069.2,10800.22676178,297042758.326889898,1
1685318400000,2023-05-29T00:00:00+00:00,28069.3,28454.9,27531.8,27737.4,8693.8685545,243194456.149892725,1
1685404800000,2023-05-30T00:00:00+00:00,27737.4,28043.8,27556.4,27696.3,5353.64544158,148688986.774167041,1
1685491200000,2023-05-31T00:00:00+00:00,27696.4,27843.2,26829.7,27210,11235.40886761,305155517.903558088,1
1685577600000,2023-06-01T00:00:00+00:00,27210,27349.6,26606.2,26818.2,6854.77007684,184346772.327861475,1
1685664000000,2023-06-02T00:00:00+00:00,26818.3,27297.7,26502.4,27241.5,7063.25855332,190818415.326062807,1
1685750400000,2023-06-03T00:00:00+00:00,27241.5,27333,26917.2,27069.2,2762.29275007,74990315.823418155,1
1685836800000,2023-06-04T00:00:00+00:00,27069.2,27466.1,26949.9,27118.1,3416.91896145,92971068.553816435,1
1685923200000,2023-06-05T00:00:00+00:00,27118.1,27127.7,25379.3,25727.8,18936.73158335,494030260.561317337,1
1686009600000,2023-06-06T00:00:00+00:00,25727.9,27365,25350,27234.9,19089.46479377,501904519.419304342,1
1686096000000,2023-06-07T00:00:00+00:00,27234.9,27399.3,26126,26340.2,14495.56032985,387194209.930011036,1
1686182400000,2023-06-08T00:00:00+00:00,26340.4,26850,26211.6,26500.8,5252.77980322,139199217.015995205,1
1686268800000,2023-06-09T00:00:00+00:00,26501.3,26780.7,26276.8,26482.9,5912.94618579,156813304.662754851,1
1686355200000,2023-06-10T00:00:00+00:00,26483.1,26534,25348.7,25839.6,19334.96792249,498102791.694342456,1
1686441600000,2023-06-11T00:00:00+00:00,25839.6,26206,25637.6,25929.2,5370.9141712,138964125.059464071,1
1686528000000,2023-06-12T00:00:00+00:00,25929.3,26104.6,25608.8,25904.7,6281.67623971,162473716.762426186,1
1686614400000,2023-06-13T00:00:00+00:00,25904.7,26438,25721.4,25938.1,10299.26826034,268410035.088746883,1
1686700800000,2023-06-14T00:00:00+00:00,25938,26098.3,24791,25129.1,11444.94965374,291288346.705741602,1
1686787200000,2023-06-15T00:00:00+00:00,25129.1,25760,24783,25597.5,13665.96642511,343589137.825319202,1
1686873600000,2023-06-16T00:00:00+00:00,25597.5,26529,25171.2,26345.8,12392.85565349,319848607.822090637,1
1686960000000,2023-06-17T00:00:00+00:00,26345.8,26880,26182.8,26515.5,8246.78108536,218845672.060169671,1
1687046400000,2023-06-18T00:00:00+00:00,26515.4,26705.7,26255.1,26345.5,5031.88536458,133214103.726435705,1
1687132800000,2023-06-19T00:00:00+00:00,26345.4,27087.7,26258.1,26845.1,8926.05466259,237729702.785264178,1
1687219200000,2023-06-20T00:00:00+00:00,26845.1,28405.2,26656,28303.3,20622.16756728,566859706.690084777,1
1687305600000,2023-06-21T00:00:00+00:00,28303.4,30819.7,28259.4,29998.1,33845.87306736,995911340.501876714,1
1687392000000,2023-06-22T00:00:00+00:00,29998.2,30507.8,29531.1,29888,14019.64257716,421268766.769049903,1
1687478400000,2023-06-23T00:00:00+00:00,29886.9,31456,29800,30690.2,23415.76204488,719363419.903262988,1
1687564800000,2023-06-24T00:00:00+00:00,30690.3,30800.1,30253.2,30530,6192.34309357,189438890.517460536,1
1687651200000,2023-06-25T00:00:00+00:00,30530,31044.5,30280,30467.5,7183.47376469,220290209.734543156,1
1687737600000,2023-06-26T00:00:00+00:00,30467.6,30661,29913.2,30267.6,11178.15733554,338251329.840151995,1
1687824000000,2023-06-27T00:00:00+00:00,30267.7,30999,30230.1,30692.9,11143.35931383,341049953.514426144,1
1687910400000,2023-06-28T00:00:00+00:00,30693,30708.9,29843,30073,10040.23987981,303516998.105952756,1
1687996800000,2023-06-29T00:00:00+00:00,30072.9,30839.9,30047.3,30453.5,8671.24861224,264432237.516067565,1
1688083200000,2023-06-30T00:00:00+00:00,30453.6,31290,29419,30475.5,27585.73130541,839725298.622950355,1
1688169600000,2023-07-01T00:00:00+00:00,30475.4,30665.6,30325.2,30588.1,3302.29249303,100722904.177690313,1
1688256000000,2023-07-02T00:00:00+00:00,30588.1,30800.4,30162.7,30615.6,4657.63611976,142120086.032858972,1
1688342400000,2023-07-03T00:00:00+00:00,30615.7,31389,30572,31161,9296.69087893,287640622.309174194,1
1688428800000,2023-07-04T00:00:00+00:00,31161.1,31324.9,30625.3,30765.9,5907.51037328,183057669.009006327,1
1688515200000,2023-07-05T00:00:00+00:00,30766,30877.5,30200,30505,6271.99985787,191405199.50621414,1
1688601600000,2023-07-06T00:00:00+00:00,30505,31550,29855,29893,16248.72379883,498209013.294840578,1
1688688000000,2023-07-07T00:00:00+00:00,29893.1,30451,29705.2,30344.8,7652.3613617,230564507.132506464,1
1688774400000,2023-07-08T00:00:00+00:00,30344.9,30383.3,30043.6,30286.3,2488.3106344,75207622.632109576,1
1688860800000,2023-07-09T00:00:00+00:00,30286.4,30454,30067.1,30162.8,2598.51549474,78648756.555649008,1
1688947200000,2023-07-10T00:00:00+00:00,30164.9,31045.7,29946.7,30414.2,8599.93905417,261364415.386124662,1
1689033600000,2023-07-11T00:00:00+00:00,30414.2,30812.5,30291.4,30622,6577.38366801,200843112.786713016,1
1689120000000,2023-07-12T00:00:00+00:00,30622,30980,30211,30381.5,8467.56710013,259247703.249296512,1
1689206400000,2023-07-13T00:00:00+00:00,30381.5,31830,30257.1,31454.5,17625.281337,547030607.952671073,1
1689292800000,2023-07-14T00:00:00+00:00,31456.3,31637.8,29900.7,30310.1,14333.23763717,441140881.48332351,1
1689379200000,2023-07-15T00:00:00+00:00,30310.1,30395,30234,30291.8,3307.85415115,100248650.964153719,1
1689465600000,2023-07-16T00:00:00+00:00,30291.9,30440,30059.6,30231.3,4383.97025564,132645502.278088764,1
1689552000000,2023-07-17T00:00:00+00:00,30231.4,30330.8,29653.1,30136.3,7124.68128446,214205344.337312041,1
1689638400000,2023-07-18T00:00:00+00:00,30136.3,30239.6,29500,29858,7789.60372086,232654086.01860274,1
1689724800000,2023-07-19T00:00:00+00:00,29858.1,30187.7,29757.4,29911.8,4604.064294,138026945.810666775,1
1689811200000,2023-07-20T00:00:00+00:00,29911.7,30416,29560.7,29808.3,7712.91930234,231057133.775855998,1
1689897600000,2023-07-21T00:00:00+00:00,29808.4,30059,29721.5,29900.4,4114.18001098,122837140.332588166,1
1689984000000,2023-07-22T00:00:00+00:00,29900.4,29997.7,29630,29787.5,2378.36457364,70962173.145748298,1
1690070400000,2023-07-23T00:00:00+00:00,29787.5,30350,29730,30082.8,3292.37681117,98831559.865220593,1
1690156800000,2023-07-24T00:00:00+00:00,30082.8,30100,28866.7,29177.4,12326.21205421,360835254.67971133,1
1690243200000,2023-07-25T00:00:00+00:00,29177.4,29374,29053.8,29226.6,3863.49142036,112768209.3038664,1
1690329600000,2023-07-26T00:00:00+00:00,29226.7,29679,29100,29351.1,7388.62999208,216927120.426492491,1
1690416000000,2023-07-27T00:00:00+00:00,29351.2,29566.4,29084.7,29222.1,4354.17798659,127835961.366634113,1
1690502400000,2023-07-28T00:00:00+00:00,29222.2,29539.6,29129.5,29314.8,4152.70707979,121669128.152138408,1
1690588800000,2023-07-29T00:00:00+00:00,29314.9,29407.7,29256.3,29352.1,1697.79120247,49796671.591865304,1
1690675200000,2023-07-30T00:00:00+00:00,29352.2,29448.8,29030,29282.1,2921.49655607,85507042.268964903,1
1690761600000,2023-07-31T00:00:00+00:00,29282.1,29530,29111.1,29233.3,4009.75547808,117648376.876046037,1
1690848000000,2023-08-01T00:00:00+00:00,29233.2,29739.3,28570.1,29707.1,10000.83505762,290922569.817846735,1
1690934400000,2023-08-02T00:00:00+00:00,29708,30039.6,28923.8,29184.6,11540.68365428,340311263.883079014,1
1691020800000,2023-08-03T00:00:00+00:00,29184.5,29430.4,28970,29192.4,4503.98229618,131554744.080880571,1
1691107200000,2023-08-04T00:00:00+00:00,29192.5,29329.1,28802.2,29112.9,4764.60488652,138797012.722131936,1
1691193600000,2023-08-05T00:00:00+00:00,29112.9,29152.9,28981.3,29072,2268.68275035,65940442.399211265,1
1691280000000,2023-08-06T00:00:00+00:00,29072.1,29200,28989.6,29086.8,2002.23188258,58221649.624870191,1
1691366400000,2023-08-07T00:00:00+00:00,29086.9,29279,28701,29214.3,4844.62498085,140615553.547321749,1
1691452800000,2023-08-08T00:00:00+00:00,29214.4,30242.7,29144.8,29773.2,8971.68130564,265748772.681240987,1
1691539200000,2023-08-09T00:00:00+00:00,29771.2,30137.9,29375.9,29583.9,6653.32018671,197864005.072022018,1
1691625600000,2023-08-10T00:00:00+00:00,29584,29733.4,29330.2,29455.2,5733.77973025,169301812.135839321,1
1691712000000,2023-08-11T00:00:00+00:00,29455.3,29566.4,29250.8,29429.6,4404.42856557,129562071.051815218,1
1691798400000,2023-08-12T00:00:00+00:00,29429.6,29483.6,29379.2,29430.1,1736.9516066,51096407.900089338,1
1691884800000,2023-08-13T00:00:00+00:00,29430.1,29468.1,29271.7,29302,2144.31988158,63022525.697529371,1
1691971200000,2023-08-14T00:00:00+00:00,29302.1,29695,29100,29432,6353.94835747,186845631.82599358,1
1692057600000,2023-08-15T00:00:00+00:00,29432,29497.7,29076.9,29201.4,5339.28950549,156544705.665628829,1
1692144000000,2023-08-16T00:00:00+00:00,29201.4,29259.7,28721,28730.8,7261.73696005,211132675.799441237,1
1692230400000,2023-08-17T00:00:00+00:00,28730.9,28779.1,24220,26621,40450.70584616,1091732648.635047862,1
1692316800000,2023-08-18T00:00:00+00:00,26620.1,26822.7,25600.1,26055.6,19998.34285663,524741704.271572345,1
1692403200000,2023-08-19T00:00:00+00:00,26055.6,26274.7,25805.7,26101.8,4468.47546776,116343869.956470379,1
1692489600000,2023-08-20T00:00:00+00:00,26101.8,26299.8,25971.1,26190.8,2815.83193031,73549840.962097571,1
1692576000000,2023-08-21T00:00:00+00:00,26190.8,26260,25813.2,26128.1,5571.40956328,145152794.313697254,1
1692662400000,2023-08-22T00:00:00+00:00,26128.1,26142.5,25320,26056.7,6544.17216647,168957747.617880361,1
1692748800000,2023-08-23T00:00:00+00:00,26056.8,26816.4,25818,26436.1,9804.9556598,257834039.415939011,1
1692835200000,2023-08-24T00:00:00+00:00,26433,26573.3,25861.1,26179.9,6379.44695155,167384569.238380269,1
1692921600000,2023-08-25T00:00:00+00:00,26179.9,26309.9,25782.2,26061.6,5031.60226948,131043970.187219666,1
1693008000000,2023-08-26T00:00:00+00:00,26061.7,26124.3,25989.6,26022.2,1141.58742058,29735496.559178704,1
1693094400000,2023-08-27T00:00:00+00:00,26022.2,26179.8,25971.7,26102,1357.5228308,35414738.888476114,1
1693180800000,2023-08-28T00:00:00+00:00,26102,26250,25864.5,26116.1,3369.43873728,87749699.151816684,1
1693267200000,2023-08-29T00:00:00+00:00,26116.2,28163.5,25925,27720.1,21386.73664708,583861330.102138349,1
1693353600000,2023-08-30T00:00:00+00:00,27718.4,27771.3,27010,27299.9,7376.28172314,201688203.579271894,1
1693440000000,2023-08-31T00:00:00+00:00,27300,27605.5,25655.2,25938.6,15133.33894029,402162040.059888548,1
1693526400000,2023-09-01T00:00:00+00:00,25938.6,26152,25329,25806.3,8999.20469396,231996869.896668329,1
1693612800000,2023-09-02T00:00:00+00:00,25806.4,25986,25756.1,25870.7,2670.85560794,68993325.559812625,1
1693699200000,2023-09-03T00:00:00+00:00,25870.8,26138,25801.6,25971.9,2859.18156811,74180049.273942909,1
1693785600000,2023-09-04T00:00:00+00:00,25972,26103.3,25633.4,25827.3,4217.62343814,109072814.44641454,1
1693872000000,2023-09-05T00:00:00+00:00,25827.3,25911.1,25559.2,25791.9,4469.31164148,115052441.28178183,1
1693958400000,2023-09-06T00:00:00+00:00,25792,26053.4,25369.7,25761.4,5954.98163684,153049848.545613026,1
1694044800000,2023-09-07T00:00:00+00:00,25761.4,26450.9,25616.9,26259.8,6877.14402099,178928496.664736909,1
1694131200000,2023-09-08T00:00:00+00:00,26259.7,26442.4,25646,25915.3,6781.27037975,176284883.321179706,1
1694217600000,2023-09-09T00:00:00+00:00,25915.3,25946.6,25793.2,25905.5,1806.38600211,46736816.573142432,1
1694304000000,2023-09-10T00:00:00+00:00,25905.6,26038.1,25562.3,25841.1,4053.15882177,104566487.667708072,1
1694390400000,2023-09-11T00:00:00+00:00,25841,25905.6,24900,25165.5,11901.49097656,301418184.312073882,1
1694476800000,2023-09-12T00:00:00+00:00,25165.6,26585.3,25135.5,25843.7,17960.84320207,466204183.201383571,1
1694563200000,2023-09-13T00:00:00+00:00,25843.7,26409.5,25768,26222,7715.60371511,201577751.258841878,1
1694649600000,2023-09-14T00:00:00+00:00,26222.1,26876,26123,26527.8,9654.74458035,255886964.792324381,1
1694736000000,2023-09-15T00:00:00+00:00,26527.8,26900,26215.6,26603.1,5887.65296487,156137560.310776029,1
1694822400000,2023-09-16T00:00:00+00:00,26603.1,26785,26451.1,26564.2,2532.47801684,67285449.021223035,1
1694908800000,2023-09-17T00:00:00+00:00,26564.8,26621.8,26401.6,26528.3,2014.41739619,53409037.075554752,1
1694995200000,2023-09-18T00:00:00+00:00,26528.3,27415.2,26377,26760.3,10652.37761353,287244619.346798895,1
1695081600000,2023-09-19T00:00:00+00:00,26760.3,27500,26669,27209.9,9336.50241516,253251387.894958607,1
1695168000000,2023-09-20T00:00:00+00:00,27209.8,27386.5,26786.4,27120.3,8488.12129832,229973689.583333876,1
1695254400000,2023-09-21T00:00:00+00:00,27120.3,27157.3,26366.6,26566.1,7892.52643228,210843555.120120824,1
1695340800000,2023-09-22T00:00:00+00:00,26566,26746,26469.4,26579.9,6677.19614313,177776854.558695342,1
1695427200000,2023-09-23T00:00:00+00:00,26580,26638.2,26509.9,26576.2,2561.42908486,68062758.180102401,1
1695513600000,2023-09-24T00:00:00+00:00,26576.3,26737.4,26108.5,26248.5,3547.35905343,93783407.793603881,1
1695600000000,2023-09-25T00:00:00+00:00,26247.8,26446,25989.6,26302.7,6759.31365095,177069211.181988522,1
1695686400000,2023-09-26T00:00:00+00:00,26302.7,26400,26083,26220.3,4002.51404992,104965531.572481406,1
1695772800000,2023-09-27T00:00:00+00:00,26220.3,26852.1,26109.5,26371.9,11009.11274277,291348877.042408721,1
1695859200000,2023-09-28T00:00:00+00:00,26371.9,27316,26343.6,27023.7,12490.70702859,335003020.03928305,1
1695945600000,2023-09-29T00:00:00+00:00,27023.8,27249.7,26658,26909.9,7540.96019623,203281310.409454387,1
1696032000000,2023-09-30T00:00:00+00:00,26910,27089.4,26888.1,26961.7,2179.41902917,58772351.03931631,1
1696118400000,2023-10-01T00:00:00+00:00,26961.7,28500,26954.6,27995.2,8808.56483637,242982971.813153925,1
1696204800000,2023-10-02T00:00:00+00:00,27995.3,28600,27280.4,27497.2,17059.60378071,478360277.91946149,1
1696291200000,2023-10-03T00:00:00+00:00,27495,27666.8,27159.2,27425.8,6666.04645833,182956955.386456971,1
1696377600000,2023-10-04T00:00:00+00:00,27425.9,27841,27200.4,27782,4988.57146154,137315135.86107186,1
1696464000000,2023-10-05T00:00:00+00:00,27782.1,28127,27350,27410,8184.66067502,226737994.825682763,1
1696550400000,2023-10-06T00:00:00+00:00,27410,28316,27173.6,27932,10546.98533363,292524094.906105232,1
1696636800000,2023-10-07T00:00:00+00:00,27932.1,28023.4,27846.3,27956,2985.07335055,83364809.697008946,1
1696723200000,2023-10-08T00:00:00+00:00,27956.1,28092,27686.1,27920,4043.72026298,112838666.799924727,1
1696809600000,2023-10-09T00:00:00+00:00,27920,27987.9,27260,27588,8313.73417807,229432176.864532348,1
1696896000000,2023-10-10T00:00:00+00:00,27588,27733.6,27295.6,27388.7,7093.49007317,195124379.894367329,1
1696982400000,2023-10-11T00:00:00+00:00,27388.7,27473,26530,26878.9,12199.04455965,328795246.768932814,1
1697068800000,2023-10-12T00:00:00+00:00,26878.8,26945,26551.6,26761.3,6210.95796559,166245460.042227922,1
1697155200000,2023-10-13T00:00:00+00:00,26761.3,27132,26680.8,26864.9,5704.86018082,153266252.516223563,1
1697241600000,2023-10-14T00:00:00+00:00,26865,26989.6,26782.6,26852.5,3498.54689465,94090473.813672592,1
1697328000000,2023-10-15T00:00:00+00:00,26852.6,27288,26808,27153,3701.04493961,99932671.006033574,1
1697414400000,2023-10-16T00:00:00+00:00,27153,30535.8,27108.2,28503.6,36375.83933661,1032275952.147348302,1
1697500800000,2023-10-17T00:00:00+00:00,28503.1,28613.9,28069.9,28394,8757.19638031,248476331.796350117,1
1697587200000,2023-10-18T00:00:00+00:00,28394.1,28993.8,28134.1,28322,8775.65139925,250089380.854894631,1
1697673600000,2023-10-19T00:00:00+00:00,28322,28943.1,28103.6,28717.8,9168.75970883,261757302.122879024,1
1697760000000,2023-10-20T00:00:00+00:00,28717.9,30267.9,28575,29667.8,20022.0146835,591684185.651615389,1
1697846400000,2023-10-21T00:00:00+00:00,29667.8,30390.8,29465.4,29912.8,6194.85050182,185251585.688897487,1
1697932800000,2023-10-22T00:00:00+00:00,29912.7,30300,29632.5,29994.6,6154.21210124,184264242.379832103,1
1698019200000,2023-10-23T00:00:00+00:00,29994.7,35919.2,29887.1,33074.4,35969.89113198,1144228867.136387589,1
1698105600000,2023-10-24T00:00:00+00:00,33074.3,35272.9,32835,33923.6,33156.96307671,1132672573.144452707,1
1698192000000,2023-10-25T00:00:00+00:00,33921.5,35148.7,33680.8,34493.9,11685.69060985,402112596.920646418,1
1698278400000,2023-10-26T00:00:00+00:00,34493.9,34828,33748.4,34153.2,8291.64782617,284298469.832902272,1
1698364800000,2023-10-27T00:00:00+00:00,34153.2,34245.8,33358.1,33892,8839.41835149,299714247.188115623,1
1698451200000,2023-10-28T00:00:00+00:00,33895,34523.6,33860.7,34079.3,5195.44336301,177402202.893942334,1
1698537600000,2023-10-29T00:00:00+00:00,34079.3,34752.2,33930.6,34522.8,4981.82729813,171436072.150263541,1
1698624000000,2023-10-30T00:00:00+00:00,34522.8,34868,34016.5,34482.6,11221.02701152,386546510.879415721,1
1698710400000,2023-10-31T00:00:00+00:00,34480.4,34739,34025.5,34638.6,9468.12743235,325580097.847071977,1
1698796800000,2023-11-01T00:00:00+00:00,34638.7,35699.5,34054.9,35423.2,15836.97441195,550465558.642574172,1
1698883200000,2023-11-02T00:00:00+00:00,35423.8,35989,34289.6,34943.9,16396.72808865,576043030.623754131,1
1698969600000,2023-11-03T00:00:00+00:00,34943.8,34943.9,34120,34714.9,11766.67866414,405922910.31581885,1
1699056000000,2023-11-04T00:00:00+00:00,34714.9,35262.2,34584.1,35065,5808.08711092,202331371.904391112,1
1699142400000,2023-11-05T00:00:00+00:00,35064.9,35420,34407.1,35011.7,8540.73721506,299046629.116562749,1
1699228800000,2023-11-06T00:00:00+00:00,35011.9,35277.4,34731.3,35047.2,7676.46467573,268729177.928764437,1
1699315200000,2023-11-07T00:00:00+00:00,35047.3,35899,34521.2,35399.8,11919.04674294,418357070.311692188,1
1699401600000,2023-11-08T00:00:00+00:00,35399.7,36123,35083.6,35625.3,11580.2800238,411604695.15391179,1
1699488000000,2023-11-09T00:00:00+00:00,35624.2,38028.1,35532.2,36701.3,34878.71666761,1281210962.140302533,1
1699574400000,2023-11-10T00:00:00+00:00,36702.2,37542.4,36322.3,37303.3,10960.85777212,405061559.996357274,1
1699660800000,2023-11-11T00:00:00+00:00,37305.9,37399.8,36630,37131.4,5586.75036522,206906428.453239422,1
1699747200000,2023-11-12T00:00:00+00:00,37131.5,37222.6,36732,37063.3,4254.46326784,157691737.119057303,1
1699833600000,2023-11-13T00:00:00+00:00,37063.2,37420,36330.1,36469.9,9066.6429676,333885376.29397281,1
1699920000000,2023-11-14T00:00:00+00:00,36469.9,36745.8,34471.6,35544.4,19579.68689348,704022376.454615876,1
1700006400000,2023-11-15T00:00:00+00:00,35544.3,37967.9,35357,37856.9,19410.05762024,711075381.784026582,1
1700092800000,2023-11-16T00:00:00+00:00,37856.9,37931.4,35500,36162.7,15564.79823536,571810224.963169211,1
1700179200000,2023-11-17T00:00:00+00:00,36162.7,36896.6,35843.3,36610,15340.85651523,557482952.00541863,1
1700265600000,2023-11-18T00:00:00+00:00,36610.4,36850,36172.9,36575.9,6111.10462721,223021767.515627819,1
1700352000000,2023-11-19T00:00:00+00:00,36576,37500,36382.2,37365.3,6594.37116969,243014868.766464704,1
1700438400000,2023-11-20T00:00:00+00:00,37365.3,37758,36598.7,37449.4,13578.05728286,506114015.710372511,1
1700524800000,2023-11-21T00:00:00+00:00,37449.5,37653.9,35727.7,35739,20189.77103354,743536433.92821474,1
1700611200000,2023-11-22T00:00:00+00:00,35738.9,37868,35621.1,37409.8,17520.81050863,644546759.209859432,1
1700697600000,2023-11-23T00:00:00+00:00,37409.8,37642.6,36867.5,37297,7925.42994144,295566499.353185954,1
1700784000000,2023-11-24T00:00:00+00:00,37297,38424.6,37252.1,37718.1,16162.14164697,611115417.364250451,1
1700870400000,2023-11-25T00:00:00+00:00,37718.1,37888,37591,37780.8,3093.08481816,116761983.784392989,1
1700956800000,2023-11-26T00:00:00+00:00,37780.9,37822.1,37110.8,37444.1,7012.13571628,262806971.133235762,1
1701043200000,2023-11-27T00:00:00+00:00,37445.8,37562.4,36710,37244.3,13319.01698552,493933800.194397563,1
1701129600000,2023-11-28T00:00:00+00:00,37244.4,38391.6,36874,37815.9,13010.23316426,489687917.011830311,1
1701216000000,2023-11-29T00:00:00+00:00,37816,38487,37562.7,37853.3,10780.27897329,409152078.189649513,1
1701302400000,2023-11-30T00:00:00+00:00,37853.3,38144,37419.5,37727.2,6936.92936327,261799389.775120466,1
1701388800000,2023-12-01T00:00:00+00:00,37729.1,38989.7,37612,38683.5,15182.80437366,583980593.275152999,1
1701475200000,2023-12-02T00:00:00+00:00,38683.5,39828.5,38633.2,39450.1,9720.70265768,380655920.040626656,1
1701561600000,2023-12-03T00:00:00+00:00,39448,40273,39275.8,39972.2,7642.75756585,303325827.353852321,1
1701648000000,2023-12-04T00:00:00+00:00,39972.1,42449.9,39970,41987.2,27537.71518654,1141152137.776490423,1
